id,observed_on,time_observed_at,quality_grade,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name
5997,19/2/06,,research,"Hindhede Quarry Nature Park, Singapore",1.348061204,103.7757416,,,,open,FALSE,,,Many-lined Sun-skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
19024,10/3/06,2006-03-11 03:43:00 UTC,research,,1.572862243,103.6186061,,31446,,obscured,TRUE,,,Stachelrandschildkrote,Heosemys spinosa,Spiny Terrapin,Reptilia,40005,Testudines,Geoemydidae
22509,9/3/11,,research,Venus Drive,1.359653636,103.8268304,,,,open,FALSE,,,four-ridged toad,Ingerophrynus quadriporcatus,four-ridged toad,Amphibia,65872,Anura,Bufonidae
23096,24/6/11,,research,Singapore Mandai,1.408803105,103.7782288,,,,,FALSE,,,Arcuate-spotted Pygmy Frog,Microhyla heymonsi,Dark-sided Chorus Frog,Amphibia,24826,Anura,Microhylidae
23106,6/1/11,,research,"Central Catchment Area, Singapore",1.359379055,103.8262081,,,,,FALSE,,,Leptobrachium nigrops,Leptobrachium nigrops,Black-eyed Litter Frog,Amphibia,24710,Anura,Megophryidae
77570,6/12/09,,research,"Singapore zoological gardens, public area.",1.352083,103.819836,32232,32232,,,FALSE,,,Green crested lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
255767,27/4/13,2013-04-27 14:45:29 UTC,research,"Tanglin Halt, Central Singapore, Singapore",1.312,103.815827,,,,,FALSE,,,Plantain Squirrel (Callosciurus notatus),Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
268807,10/2/13,,research,,1.281778853,103.9248344,2169,31447,obscured,,TRUE,,,Banded Sea Krait,Laticauda colubrina,Banded Sea Krait,Reptilia,68343,Squamata,Elapidae
315344,11/7/12,,research,Singapore Zoo,1.404741,103.791145,50,50,,open,FALSE,,,Eutropis multifasciata,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
329754,11/7/13,2013-07-11 08:30:00 UTC,research,Bukit Timah Nature Preserve,1.348449,103.776757,2169,2169,,open,FALSE,,google,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
331184,10/7/13,2013-07-10 04:05:00 UTC,research,Bukit Timah Nature Preserve,1.348449,103.776757,2169,2169,,open,FALSE,,google,Peninsular Round-eyed Gecko,Cnemaspis peninsularis,Peninsular Round-eyed Gecko,Reptilia,507905,Squamata,Gekkonidae
350009,10/7/13,2013-07-11 07:05:00 UTC,research,,1.370449446,103.7169006,2169,31447,,obscured,TRUE,,google,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
350025,10/7/13,2013-07-10 13:34:00 UTC,research,Bukit Timah Nature Preserve,1.348449,103.776757,2169,2169,,open,FALSE,,google,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
359139,7/8/13,2013-08-07 04:08:33 UTC,research,"Singapore Botanic Gardens, Holland, Singapore, SG",1.312166667,103.8146667,,,,open,FALSE,,,Common Water Monitor,Varanus salvator,Common Water Monitor,Reptilia,114891,Squamata,Varanidae
440708,26/9/13,2013-09-26 04:34:33 UTC,research,"Botanic Gardens, Singapore",1.322519,103.815406,212,212,,,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
556142,2/10/13,2013-10-02 03:52:00 UTC,research,Singapore,1.346366,103.857002,,,,open,FALSE,,,Plantain Squirrel (Callosciurus notatus),Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
556903,8/9/13,2013-09-08 01:28:00 UTC,research,Singapore,1.367003,103.874939,,,,,FALSE,,,Oriental Garden Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
572542,19/2/14,2014-02-19 03:02:00 UTC,research,,1.369766726,103.8533836,,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
611203,27/4/13,,research,,1.338860535,103.9802227,2933,31447,,obscured,TRUE,,,Long-tailed macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
625235,14/4/14,2014-04-14 02:03:00 UTC,research,Singapore,1.279093,103.799522,,,,,FALSE,,,Callosciurus notatus,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
632805,20/4/14,2014-04-19 23:13:00 UTC,research,Singapore,1.4442489,103.781639,,,,open,FALSE,,,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
643715,26/4/14,2014-04-26 08:13:00 UTC,research,Singapore,1.443316,103.789101,,,,open,FALSE,,,Mourning Gecko,Lepidodactylus lugubris,Mourning Gecko,Reptilia,104226,Squamata,Gekkonidae
646624,27/4/14,2014-04-26 23:53:00 UTC,research,,1.407278572,103.7592162,,31446,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
660762,5/5/14,2014-05-05 00:50:00 UTC,research,Singapore,1.2788409,103.798241,,,,,FALSE,,,Calotes versicolor,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
670017,10/5/14,2014-05-10 00:13:00 UTC,research,Singapore,1.4249,103.868134,,,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
673742,19/4/14,,research,Singapore,1.35015,103.824921,26227,26227,,open,FALSE,,,Southeast Asian Bockadam,Cerberus schneiderii,Southeast Asian Bockadam,Reptilia,200191,Squamata,Homalopsidae
673743,19/4/14,,research,Singapore,1.338123,103.84552,30143,30143,,,FALSE,,,Crab-eating Snake,Fordonia leucobalia,Crab-eating Snake,Reptilia,30089,Squamata,Homalopsidae
673744,20/4/14,,research,Singapore,1.344658,103.791962,29742,29742,,,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
673745,19/4/14,,research,Singapore,1.338123,103.84552,29226,29226,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
673747,21/4/14,,research,Singapore,1.36937,103.800201,43344,43344,,open,FALSE,,,Common Water Monitor,Varanus salvator,Common Water Monitor,Reptilia,114891,Squamata,Varanidae
676940,20/4/14,,research,Singapore,1.325053,103.83728,33997,33997,,,FALSE,,,Southeast Asian Palm Civet,Paradoxurus musangus,Southeast Asian Palm Civet,Mammalia,854000,Carnivora,Viverridae
687344,19/5/14,2014-05-19 02:24:00 UTC,research,Singapore,1.2660499,103.8011779,,,,open,FALSE,,,Callosciurus notatus,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
704911,28/5/14,2014-05-28 03:02:00 UTC,research,Singapore,1.31391,103.81517,,,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
704912,28/5/14,2014-05-28 03:03:00 UTC,research,Singapore,1.31391,103.81517,,,,open,FALSE,,,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
704924,28/5/14,2014-05-28 03:30:00 UTC,research,Singapore,1.310241,103.815437,,,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
704932,28/5/14,2014-05-28 03:56:00 UTC,research,Singapore,1.308107,103.816101,,,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
718135,4/6/14,2014-06-04 01:35:00 UTC,research,Singapore,1.350619,103.764542,,,,open,FALSE,,,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
733281,22/4/14,2014-04-22 03:31:00 UTC,research,Singapore,1.269589,103.82209,,,,open,FALSE,,,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
739120,16/6/14,2014-06-16 02:32:00 UTC,research,Singapore,1.441353,103.791054,,,,,FALSE,,,Calotes versicolor,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
745852,20/6/14,2014-06-19 23:39:00 UTC,research,Singapore,1.302275,103.798042,,,,open,FALSE,,,Oriental House Rat,Rattus tanezumi,Oriental House Rat,Mammalia,44546,Rodentia,Muridae
754593,25/6/14,2014-06-25 03:14:00 UTC,research,Singapore,1.425115,103.791534,,,,,FALSE,,,Suncus murinus,Suncus murinus,Asian House Shrew,Mammalia,46531,Eulipotyphla,Soricidae
767881,2/7/14,2014-07-02 02:56:00 UTC,research,Singapore,1.355355,103.81443,,,,open,FALSE,,,Eutropis multifasciata,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
777115,10/7/14,2014-07-10 03:21:00 UTC,research,Singapore,1.362584,103.778038,,,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
777117,10/7/14,2014-07-10 03:36:00 UTC,research,Singapore,1.364536,103.778511,,,,open,FALSE,,,Eutropis multifasciata,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
796312,22/7/14,2014-07-22 02:22:00 UTC,research,Singapore,1.444656,103.780891,,,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
802258,10/7/14,,research,Singapore,1.28289,103.863673,132,132,,,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
802263,11/7/14,,research,,1.451768786,103.8950982,265,31446,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
802269,11/7/14,,research,"Pulau Ubin, Singapore",1.409562,103.989587,121,121,,open,FALSE,,,Sus scrofa vittatus,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
802272,11/7/14,,research,,1.550864168,103.8770369,150,31446,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
802293,11/7/14,,research,"Pulau Ubin, Singapore",1.413209,103.983107,54,54,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
802301,11/7/14,,research,"Pulau Ubin, Singapore",1.403588,103.965082,66,66,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
820516,6/8/14,2014-08-06 03:53:00 UTC,research,,1.519246379,103.7896823,,31446,,obscured,TRUE,,,Domed Malayan Box Turtle,Cuora amboinensis kamaroma,Domed Malayan Box Turtle,Reptilia,39895,Testudines,Geoemydidae
824762,21/9/13,2013-09-21 08:11:33 UTC,research,Serangoon Tidal Gates,1.397419,103.930973,32,32,,,FALSE,,,Painted Bronzeback,Dendrelaphis pictus,Painted Bronzeback,Reptilia,26644,Squamata,Colubridae
826453,21/9/13,2013-09-21 05:54:00 UTC,research,Pasir Ris Park,1.378431,103.950571,2380,2380,,open,FALSE,,,Cat-eyed Fishing Snake,Gerarda prevostiana,Cat-eyed Fishing Snake,Reptilia,30014,Squamata,Homalopsidae
826458,18/5/13,2013-05-18 07:00:00 UTC,research,,1.272301316,103.801409,530,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
826465,21/1/12,2012-01-21 02:14:36 UTC,research,"Lower Peirce boardwalk, Singapore",1.377105,103.826358,,,,,FALSE,,,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
826467,19/11/11,2011-11-18 23:53:19 UTC,research,,1.361789716,103.8495304,5329,31447,,obscured,TRUE,,manual,Indo-Pacific Hump-backed Dolphin,Sousa chinensis,Indo-Pacific Humpback Dolphin,Mammalia,41488,Artiodactyla,Delphinidae
826468,19/11/11,2011-11-18 23:52:11 UTC,research,Singapore Strait,1.268817,103.944397,5329,5329,,,FALSE,,manual,Indo-Pacific Bottlenose Dolphin,Tursiops aduncus,Indo-Pacific Bottlenose Dolphin,Mammalia,41481,Artiodactyla,Delphinidae
826478,26/10/11,2011-10-26 03:53:00 UTC,research,"Johor, MY",1.443946,103.726745,754,754,,open,FALSE,,,King Cobra,Ophiophagus hannah,King Cobra,Reptilia,30472,Squamata,Elapidae
826481,3/9/11,2011-09-03 07:06:34 UTC,research,Sungei Buloh Wetland Reserve,1.443946,103.726745,754,754,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
826502,1/10/11,2011-10-01 04:44:15 UTC,research,,1.329857226,103.9240651,,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
826512,12/3/11,2011-03-12 02:19:45 UTC,research,Hindhede Nature Park,1.347986,103.776147,,,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
831283,12/8/14,2014-08-12 02:18:00 UTC,research,Singapore,1.293616,103.798889,,,,,FALSE,,,Microhyla heymonsi,Microhyla heymonsi,Dark-sided Chorus Frog,Amphibia,24826,Anura,Microhylidae
831947,18/9/10,2010-09-18 02:48:43 UTC,research,"Sungei Buloh Wetland Reserve, Singapore",1.447745,103.729358,,,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
831958,21/8/10,2010-08-21 05:14:05 UTC,research,Sungei Buloh Wetland Reserve,1.446123,103.728633,41,41,,,FALSE,,,Green Paddy Frog,Hylarana erythraea,Green Paddy Frog,Amphibia,65574,Anura,Ranidae
831970,21/3/10,2010-03-21 00:40:38 UTC,research,Sungei Serangoon,1.36563,103.900215,533,533,,open,FALSE,,,Reticulated Python,Malayopython reticulatus,Reticulated Python,Reptilia,491869,Squamata,Pythonidae
831977,6/2/10,2010-02-05 23:56:00 UTC,research,Nee Soon Swamp,1.382726,103.809728,533,533,,open,FALSE,,,Malaysian Brown Snake,Xenelaphis hexagonotus,Malaysian Brown Snake,Reptilia,28090,Squamata,Colubridae
832001,23/1/10,2010-01-23 04:42:17 UTC,research,"Dairy Farm Nature Park, Singapore",1.357768,103.771533,1310,1310,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
832031,7/11/09,2009-11-07 04:14:55 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,132,132,,,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
832034,7/11/09,2009-11-07 03:34:42 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,132,132,,open,FALSE,,,Asian Painted Frog,Kaloula pulchra,Asian Painted Frog,Amphibia,326303,Anura,Microhylidae
832035,7/11/09,2009-11-07 02:53:09 UTC,research,D'Kranji Resort,1.420684,103.717525,132,132,,,FALSE,,,Common House Gecko,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Squamata,Gekkonidae
832776,14/8/14,2014-08-14 00:02:00 UTC,research,,1.577883392,103.8600007,,31446,,obscured,TRUE,,,Chinesische Streifenschildkröte,Mauremys sinensis,Common thread turtle,Reptilia,39950,Testudines,Geoemydidae
836178,24/10/09,2009-10-24 01:39:42 UTC,research,Central Catchment Nature Reserve,1.351278,103.805136,196,196,,open,FALSE,,,Blue Malaysian Coral Snake,Calliophis bivirgatus,Blue Malaysian Coralsnake,Reptilia,558849,Squamata,Elapidae
836181,3/10/09,2009-10-03 02:19:38 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,212,212,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
836183,12/6/09,2009-06-11 20:17:00 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,212,212,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
836190,12/6/09,2009-06-11 19:42:36 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,212,212,,,FALSE,,,Common House Gecko,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Squamata,Gekkonidae
836220,12/6/09,2009-06-11 18:10:57 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,212,212,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
836226,12/6/09,2009-06-11 18:07:50 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,212,212,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
836230,25/4/09,2009-04-25 01:18:24 UTC,research,Pulau Ubin,1.41057,103.959331,212,212,,open,FALSE,,,Equatorial Spitting Cobra,Naja sumatrana,Equatorial Spitting Cobra,Reptilia,106451,Squamata,Elapidae
839214,28/12/08,2008-12-28 06:33:09 UTC,research,Bidadari,1.341335,103.873372,213,213,,,FALSE,,,Finlayson’s Squirrel,Callosciurus finlaysonii,Finlayson's Squirrel,Mammalia,45949,Rodentia,Sciuridae
839216,27/12/08,2008-12-27 08:04:00 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,213,213,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
839226,18/10/08,2008-10-18 02:55:20 UTC,research,Lower Peirce Reservoir,1.371217,103.821015,852,852,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
839227,18/10/08,2008-10-18 00:50:23 UTC,research,Lower Peirce Reservoir,1.370392,103.826487,852,852,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
839237,11/10/08,2008-10-11 03:33:52 UTC,research,Hindhede Nature Park,1.348822,103.775589,111,111,,open,FALSE,,,Malayan Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
839244,19/8/06,2006-08-19 02:03:39 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,111,111,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
839271,26/8/06,2006-08-26 01:06:44 UTC,research,Old Choa Chu Kang Road,1.37188,103.705228,2905,2905,,,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
839272,25/9/05,2005-09-25 02:00:47 UTC,research,Sungei Buloh Wetland Reserve,1.446785,103.727899,389,389,,open,FALSE,,,Common Water Monitor,Varanus salvator,Common Water Monitor,Reptilia,114891,Squamata,Varanidae
839273,25/5/08,2008-05-25 13:25:54 UTC,research,Singapore Zoo,1.404349,103.793023,643,643,,,FALSE,,,Malayan Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
862289,15/9/12,2012-09-15 00:49:00 UTC,research,Singapore Strait,1.268817,103.944397,5329,5329,,,FALSE,,manual,Indo-Pacific Bottlenose Dolphin,Tursiops aduncus,Indo-Pacific Bottlenose Dolphin,Mammalia,41481,Artiodactyla,Delphinidae
894052,21/2/09,2009-02-21 02:40:00 UTC,research,,1.313313775,103.8135258,1321,31447,,obscured,TRUE,,google,Knorpelweichschildkröte,Amyda cartilaginea,Southeast Asian Softshell Turtle,Reptilia,73600,Testudines,Trionychidae
894053,29/10/05,2005-10-28 18:06:00 UTC,research,Singapore Botanic Gardens,1.321189,103.816479,212,31447,,open,FALSE,,google,Chinesische Weichschildkröte,Pelodiscus sinensis,Chinese Softshell Turtle,Reptilia,68334,Testudines,Trionychidae
894054,7/8/05,2005-08-07 02:34:00 UTC,research,,1.338931138,103.8233288,334,31447,,obscured,TRUE,,google,Cuora amboinensis kamaroma,Cuora amboinensis kamaroma,Domed Malayan Box Turtle,Reptilia,39895,Testudines,Geoemydidae
895580,11/3/09,2009-03-11 10:24:00 UTC,research,Lower Peirce Reservoir,1.370015,103.823075,1321,1321,,open,FALSE,,google,Haas’s Bronzeback snake,Dendrelaphis haasi,Greater Sundas Bronzeback,Reptilia,99186,Squamata,Colubridae
895583,8/12/12,2012-12-08 09:02:00 UTC,research,"Pulau Punggol, Singapore",1.42717,103.876702,1391,1391,,open,FALSE,,google,Sus scrofa vittatus,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
895584,13/3/10,,research,Telok Kurau Park,1.315601,103.914293,215,215,,,FALSE,,google,Asian House Rat,Rattus tanezumi,Oriental House Rat,Mammalia,44546,Rodentia,Muridae
904469,14/1/06,2006-01-14 01:52:00 UTC,research,Singapore Botanic Gardens,1.321403,103.816372,174,174,,open,FALSE,,google,Sumatran Gliding Lizard,Draco sumatranus,Sumatran Flying Dragon,Reptilia,99567,Squamata,Agamidae
904594,11/2/06,2006-02-11 00:59:00 UTC,research,,1.280258775,103.9045868,1070,31447,,obscured,TRUE,,manual,Malesian Frog,Limnonectes malesianus,Malesian Frog,Amphibia,25952,Anura,Dicroglossidae
908731,7/10/06,2006-10-07 02:42:00 UTC,research,Sime Forest,1.351034,103.810077,961,961,,,FALSE,,manual,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
918638,11/10/14,2014-10-10 23:25:00 UTC,research,,1.353829505,103.8052946,,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
1018673,14/10/14,2014-10-14 01:22:00 UTC,research,Singapore,1.280359,103.794319,,,,,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
1036107,25/10/14,2014-10-24 16:22:00 UTC,research,,1.375905,103.904655,,,,,FALSE,,,Asian Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
1380158,18/3/13,2013-03-18 04:40:44 UTC,research,,1.231280523,103.9786685,1087,10000,obscured,,TRUE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
1456796,3/5/15,2015-05-03 02:47:07 UTC,research,Singapore,1.28337,103.8679504,,,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
1486228,14/5/15,2015-05-13 17:13:18 UTC,research,"International Community School, West Coast, Singapore, SG",1.306938,103.766152,30,30,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
1486253,14/5/15,2015-05-14 01:16:14 UTC,research,,1.30626031,103.7660115,64,64,,,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
1486705,14/5/15,2015-05-13 19:25:52 UTC,research,"West, SG",1.30651588,103.76659,9,9,,,FALSE,gps,gps,Oriental Garden Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
